id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,price_eur_per_night,price_unit,distance_to_oktoberfest_km,distance_band,oktoberfest_observed_days,oktoberfest_available_days,available_during_observed_oktoberfest
1243249908138555880,Altstadt-Lehel,48.1405431,11.5912959,Private room,1,0,,365,218.0,EUR per night,3.2470481043709873,2-5 km from Oktoberfest,,,
1243332060950945456,Moosach,48.17937854868713,11.511060115225687,Entire home/apt,1,4,0.19,295,343.0,EUR per night,6.000207593886016,5-10 km from Oktoberfest,,,
1243473751862899867,Sendling,48.12322,11.54604,Entire home/apt,1,4,0.19,293,194.0,EUR per night,0.9987509054299412,0-2 km from Oktoberfest,,,
1243919285915728142,Sendling,48.12061156580041,11.546871889073689,Private room,3,2,0.09,98,100.0,EUR per night,1.270282732585247,0-2 km from Oktoberfest,,,
1244049789732710255,Altstadt-Lehel,48.1405431,11.5912959,Private room,1,6,0.28,364,219.0,EUR per night,3.2470481043709873,2-5 km from Oktoberfest,,,
1244058084236514732,Milbertshofen-Am Hart,48.18825502235223,11.5819361165084,Private room,1,0,,363,65.0,EUR per night,6.712370354827024,5-10 km from Oktoberfest,,,
1244141750465560127,Sendling-Westpark,48.1204262056721,11.5348821891796,Private room,1,21,0.98,359,93.0,EUR per night,1.674776040479405,0-2 km from Oktoberfest,,,
1244721177139851851,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.098931,11.5111684,Entire home/apt,2,126,5.83,212,121.0,EUR per night,4.640806944779988,2-5 km from Oktoberfest,,,
1244756574432392472,Ludwigsvorstadt-Isarvorstadt,48.12978,11.56331,Private room,1,1,0.56,171,107.0,EUR per night,1.0516700323916113,0-2 km from Oktoberfest,,,
1244823321854632086,Sendling,48.12178395945088,11.540620859501958,Entire home/apt,1,9,0.42,24,350.0,EUR per night,1.3036856600421078,0-2 km from Oktoberfest,,,
1244915333023887244,Tudering-Riem,48.13189,11.69703,Entire home/apt,1,2,0.1,151,99.0,EUR per night,10.948717248793976,10+ km from Oktoberfest,,,
1245366247729155545,Untergiesing-Harlaching,48.10662033476464,11.576355967370084,Entire home/apt,5,4,0.27,239,97.0,EUR per night,3.4461369567385427,2-5 km from Oktoberfest,,,
1245438225658705266,Sendling-Westpark,48.11541,11.50478,Entire home/apt,1,64,2.95,190,153.0,EUR per night,3.7921312010373662,2-5 km from Oktoberfest,,,
1245479363281567424,Maxvorstadt,48.15351810874185,11.5549507288209,Entire home/apt,1,4,0.19,305,152.0,EUR per night,2.4376085713698092,2-5 km from Oktoberfest,,,
1245526350733265518,Schwanthalerhöhe,48.13442,11.54236,Private room,1,3,0.14,9,245.0,EUR per night,0.5994013848987729,0-2 km from Oktoberfest,,,
1245537499458626191,Ludwigsvorstadt-Isarvorstadt,48.13925,11.5523,Private room,1,0,,352,176.0,EUR per night,0.8432821447157826,0-2 km from Oktoberfest,,,
1245606091396396927,Ramersdorf-Perlach,48.1154889,11.599749,Entire home/apt,1,1,0.05,165,90.0,EUR per night,4.15223349831417,2-5 km from Oktoberfest,,,
1245630521851125163,Sendling-Westpark,48.11590142345906,11.533489478084949,Entire home/apt,1,5,0.24,161,120.0,EUR per night,2.1393812817935562,2-5 km from Oktoberfest,,,
1245655535349152752,Au-Haidhausen,48.127960228298406,11.593589766361973,Private room,1,4,0.19,56,95.0,EUR per night,3.301376597574892,2-5 km from Oktoberfest,,,
1245773670422624463,Au-Haidhausen,48.12138205237801,11.572165499728223,Private room,14,12,0.57,278,74.0,EUR per night,2.04885883937381,2-5 km from Oktoberfest,,,
1246201171474675743,Sendling-Westpark,48.11764762290908,11.5082887423279,Entire home/apt,2,68,3.17,121,396.0,EUR per night,3.4450204751788505,2-5 km from Oktoberfest,,,
1246240885247568443,Ramersdorf-Perlach,48.0852704356107,11.6425657677215,Private room,1,7,0.33,364,87.0,EUR per night,8.638879160754511,5-10 km from Oktoberfest,,,
1246347447577265853,Sendling,48.12072433225724,11.53852019459009,Entire home/apt,1,1,0.07,88,415.0,EUR per night,1.4860592841572615,0-2 km from Oktoberfest,,,
1246355886759914433,Neuhausen-Nymphenburg,48.14698,11.53215,Entire home/apt,1,49,2.33,149,285.0,EUR per night,2.1140391150773064,2-5 km from Oktoberfest,,,
1246355907889170167,Schwabing-Freimann,48.1597409091993,11.582634150981905,Entire home/apt,2,0,,348,463.0,EUR per night,3.9531237459688127,2-5 km from Oktoberfest,,,
1246366079385038375,Obergiesing,48.11650135747356,11.582289822399616,Entire home/apt,1,18,0.85,44,148.0,EUR per night,2.975776462563248,2-5 km from Oktoberfest,,,
1246533585755934888,Ludwigsvorstadt-Isarvorstadt,48.13708,11.56402,Entire home/apt,3,9,0.42,244,200.0,EUR per night,1.2218124851293148,0-2 km from Oktoberfest,,,
1246844958097133387,Ramersdorf-Perlach,48.1154889,11.599749,Entire home/apt,1,5,0.23,349,250.0,EUR per night,4.15223349831417,2-5 km from Oktoberfest,,,
1246890603958891765,Tudering-Riem,48.11785611971269,11.69480738101132,Entire home/apt,2,36,1.67,330,96.0,EUR per night,10.897709444391129,10+ km from Oktoberfest,,,
1247125925754612285,Ludwigsvorstadt-Isarvorstadt,48.13805319999999,11.5613486,Entire home/apt,2,31,1.47,64,140.0,EUR per night,1.1141174439098223,0-2 km from Oktoberfest,,,
1247135423979624728,Ludwigsvorstadt-Isarvorstadt,48.13899,11.56091,Entire home/apt,2,24,1.13,140,175.0,EUR per night,1.1569188068603609,0-2 km from Oktoberfest,,,
1247160256125960468,Laim,48.1352132,11.5184147,Private room,1,29,1.36,83,155.0,EUR per night,2.3361071582079225,2-5 km from Oktoberfest,,,
1247261387576629053,Bogenhausen,48.14693,11.65909,Entire home/apt,1,10,0.5,362,195.0,EUR per night,8.30182879961729,5-10 km from Oktoberfest,,,
1247753799846535188,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0843564,11.5236009,Private room,1,5,0.23,359,206.0,EUR per night,5.625474205779699,5-10 km from Oktoberfest,,,
1247780303756174515,Obergiesing,48.11180763237888,11.580795606152174,Private room,2,4,0.27,57,148.0,EUR per night,3.22302523931096,2-5 km from Oktoberfest,,,
1247885317898888155,Ramersdorf-Perlach,48.11328118287164,11.6188630293328,Private room,1,17,0.8,362,177.0,EUR per night,5.549266762169792,5-10 km from Oktoberfest,,,
1248595638536949816,Schwabing-West,48.1629,11.56874,Entire home/apt,1,0,,74,89.0,EUR per night,3.730908586399026,2-5 km from Oktoberfest,,,
1248606834082587869,Bogenhausen,48.16947740869352,11.647146691401668,Private room,1,0,,351,65.0,EUR per night,8.362740501341957,5-10 km from Oktoberfest,,,
1248622371696117756,Schwanthalerhöhe,48.1375866,11.541342,Entire home/apt,2,1,0.05,252,420.0,EUR per night,0.8754081089229898,0-2 km from Oktoberfest,,,
1248667521752237741,Neuhausen-Nymphenburg,48.15801,11.52225,Entire home/apt,2,5,0.25,178,472.0,EUR per night,3.5379143674352616,2-5 km from Oktoberfest,,,
